INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182032334,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,642,,4/29/2018 13:30,2018,4,Sunday,13,Part Three,GROVENOR RD,42.31487176,-71.11493198,"(42.31487176, -71.11493198)"
I182032333,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,137,,4/30/2018 12:58,2018,4,Monday,12,Part Three,COMMONWEALTH AVE,42.35023814,-71.08356549,"(42.35023814, -71.08356549)"
I182032332,3111,License Violation,LICENSE PREMISE VIOLATION,D14,794,,4/30/2018 13:23,2018,4,Monday,13,Part Three,HARVARD AVE,42.35204779,-71.13180684,"(42.35204779, -71.13180684)"
I182032331,613,Larceny,LARCENY SHOPLIFTING,E13,645,,4/30/2018 12:59,2018,4,Monday,12,Part One,CENTRE ST,42.31193403,-71.1142909,"(42.31193403, -71.11429090)"
I182032330,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,117,,4/15/2018 16:40,2018,4,Sunday,16,Part Three,WASHINGTON ST,42.35174282,-71.0627594,"(42.35174282, -71.06275940)"
I182032329,619,Larceny,LARCENY ALL OTHERS,D14,783,,4/23/2018 0:00,2018,4,Monday,24,Part One,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
I182032328,613,Larceny,LARCENY SHOPLIFTING,A1,94,,4/30/2018 13:02,2018,4,Monday,13,Part One,FANEUIL HALL MARKETPLACE,42.35997967,-71.05474135,"(42.35997967, -71.05474135)"
I182032327,3301,Verbal Disputes,VERBAL DISPUTE,B3,411,,4/30/2018 12:21,2018,4,Monday,12,Part Three,FREELAND ST,42.27541909,-71.07937875,"(42.27541909, -71.07937875)"
I182032324,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E18,940,,4/24/2018 13:08,2018,4,Tuesday,13,Part Two,GARFIELD AVE,42.24448261,-71.1189921,"(42.24448261, -71.11899210)"
I182032323,3201,Property Lost,PROPERTY - LOST,E5,691,,4/29/2018 23:30,2018,4,Sunday,23,Part Three,CENTRE ST,42.28720749,-71.14938022,"(42.28720749, -71.14938022)"
I182032322,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,122,,4/30/2018 12:14,2018,4,Monday,12,Part Three,TREMONT ST,42.34942864,-71.06536641,"(42.34942864, -71.06536641)"
I182032321,2610,Other,TRESPASSING,A1,75,,4/30/2018 12:00,2018,4,Monday,12,Part Two,CAUSEWAY ST,42.3649755,-71.062044,"(42.36497550, -71.06204400)"
I182032321,2647,Other,THREATS TO DO BODILY HARM,A1,75,,4/30/2018 12:00,2018,4,Monday,12,Part Two,CAUSEWAY ST,42.3649755,-71.062044,"(42.36497550, -71.06204400)"
I182032319,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E13,637,,4/25/2018 4:00,2018,4,Wednesday,4,Part Two,ADELAIDE ST,42.31728955,-71.11001555,"(42.31728955, -71.11001555)"
I182032318,3111,License Violation,LICENSE PREMISE VIOLATION,D14,756,,4/30/2018 12:52,2018,4,Monday,12,Part Three,FANEUIL ST,42.35104491,-71.16849231,"(42.35104491, -71.16849231)"
I182032317,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B2,311,,4/27/2018 11:43,2018,4,Friday,11,Part Three,WARREN ST,42.31865102,-71.08162344,"(42.31865102, -71.08162344)"
I182032315,3410,Towed,TOWED MOTOR VEHICLE,A1,85,,4/30/2018 12:44,2018,4,Monday,12,Part Three,COOPER ST,42.36444073,-71.05699892,"(42.36444073, -71.05699892)"
I182032313,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,431,,4/30/2018 12:44,2018,4,Monday,12,Part Two,ASHTON ST,42.28822834,-71.0889687,"(42.28822834, -71.08896870)"
I182032311,3501,Missing Person Reported,MISSING PERSON,C11,351,,4/30/2018 11:14,2018,4,Monday,11,Part Three,DORCHESTER AVE,42.29919694,-71.06046974,"(42.29919694, -71.06046974)"
I182032310,3115,Investigate Person,INVESTIGATE PERSON,C6,206,,4/27/2018 0:00,2018,4,Friday,24,Part Three,SEAPORT BLVD,42.35265112,-71.04757739,"(42.35265112, -71.04757739)"
I182032309,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,155,,4/30/2018 10:25,2018,4,Monday,10,Part Two,TREMONT ST,42.33952756,-71.07999981,"(42.33952756, -71.07999981)"
I182032308,2657,Other,VIOLATION - CITY ORDINANCE,A1,77,,4/30/2018 12:10,2018,4,Monday,12,Part Two,CONGRESS ST,42.36139413,-71.0576869,"(42.36139413, -71.05768690)"
I182032305,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,A15,38,,4/30/2018 11:10,2018,4,Monday,11,Part Three,CHELSEA ST,42.37842298,-71.0529496,"(42.37842298, -71.05294960)"
I182032304,3201,Property Lost,PROPERTY - LOST,B3,464,,4/30/2018 11:53,2018,4,Monday,11,Part Three,HARVARD ST,42.29076615,-71.09161537,"(42.29076615, -71.09161537)"
I182032302,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,297,,4/30/2018 11:44,2018,4,Monday,11,Part Three,WAVERLY ST,42.32132788,-71.08105509,"(42.32132788, -71.08105509)"
I182032301,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,168,,4/30/2018 11:28,2018,4,Monday,11,Part Two,W CONCORD ST,42.33791505,-71.07494606,"(42.33791505, -71.07494606)"
I182032300,1402,Vandalism,VANDALISM,D4,284,,4/23/2018 12:00,2018,4,Monday,12,Part Two,MASSACHUSETTS AVE,42.34107005,-71.08255287,"(42.34107005, -71.08255287)"
I182032299,3501,Missing Person Reported,MISSING PERSON,B3,436,,4/26/2018 12:00,2018,4,Thursday,12,Part Three,CHIPMAN ST,42.28799062,-71.07448379,"(42.28799062, -71.07448379)"
I182032298,617,Larceny,LARCENY THEFT FROM BUILDING,D14,814,,4/18/2018 0:00,2018,4,Wednesday,24,Part One,EMPIRE ST,42.35861671,-71.12624882,"(42.35861671, -71.12624882)"
I182032297,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,578,,4/29/2018 21:00,2018,4,Sunday,21,Part One,CRANSTON ST,42.32117416,-71.10949062,"(42.32117416, -71.10949062)"
I182032296,2647,Other,THREATS TO DO BODILY HARM,E5,729,,4/30/2018 11:32,2018,4,Monday,11,Part Two,VFW PKWY,42.28536992,-71.17244016,"(42.28536992, -71.17244016)"
I182032293,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A15,900,,4/30/2018 11:26,2018,4,Monday,11,Part Two,BUNKER HILL ST,42.37858217,-71.06142422,"(42.37858217, -71.06142422)"
I182032290,2629,Harassment,HARASSMENT,C11,338,,4/30/2018 7:30,2018,4,Monday,7,Part Two,WINTER ST,42.30910324,-71.06259482,"(42.30910324, -71.06259482)"
I182032289,724,Auto Theft,AUTO THEFT,B3,454,,4/27/2018 17:00,2018,4,Friday,17,Part One,RIPLEY RD,42.29926303,-71.07626513,"(42.29926303, -71.07626513)"
I182032288,3007,Medical Assistance,SUDDEN DEATH,B2,318,,4/30/2018 7:30,2018,4,Monday,7,Part Three,HUMBOLDT AVE,42.31024899,-71.0918393,"(42.31024899, -71.09183930)"
I182032287,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,433,,4/30/2018 9:20,2018,4,Monday,9,Part Two,EVANS ST,42.28145538,-71.08351029,"(42.28145538, -71.08351029)"
I182032286,3115,Investigate Person,INVESTIGATE PERSON,D4,146,,4/30/2018 10:43,2018,4,Monday,10,Part Three,HARCOURT ST,42.34618775,-71.07852785,"(42.34618775, -71.07852785)"
I182032284,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,443,,4/24/2018 17:40,2018,4,Tuesday,17,Part Three,HARVARD ST,42.29648008,-71.08001594,"(42.29648008, -71.08001594)"
I182032283,613,Larceny,LARCENY SHOPLIFTING,B3,406,,4/30/2018 10:49,2018,4,Monday,10,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I182032283,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,406,,4/30/2018 10:49,2018,4,Monday,10,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I182032282,3115,Investigate Person,INVESTIGATE PERSON,E18,527,,4/30/2018 10:01,2018,4,Monday,10,Part Three,HYDE PARK AVE,42.2372097,-71.13190786,"(42.23720970, -71.13190786)"
I182032281,3410,Towed,TOWED MOTOR VEHICLE,C6,224,,4/30/2018 9:34,2018,4,Monday,9,Part Three,E SECOND ST,42.33743805,-71.02846551,"(42.33743805, -71.02846551)"
I182032280,3115,Investigate Person,INVESTIGATE PERSON,, ,,4/30/2018 9:14,2018,4,Monday,9,Part Three,,42.36547167,-71.05838435,"(42.36547167, -71.05838435)"
I182032279,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,452,,4/30/2018 10:27,2018,4,Monday,10,Part Three,KENBERMA RD,42.29574022,-71.07322638,"(42.29574022, -71.07322638)"
I182032278,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,607,,4/30/2018 10:22,2018,4,Monday,10,Part Three,HEATH ST,42.32665471,-71.10679596,"(42.32665471, -71.10679596)"
I182032277,613,Larceny,LARCENY SHOPLIFTING,B3,464,,4/30/2018 10:25,2018,4,Monday,10,Part One,BLUE HILL AVE,42.29012204,-71.08964896,"(42.29012204, -71.08964896)"
I182032276,617,Larceny,LARCENY THEFT FROM BUILDING,A1,98,,4/29/2018 8:10,2018,4,Sunday,8,Part One,WASHINGTON ST,42.35724324,-71.05849672,"(42.35724324, -71.05849672)"
I182032276,619,Larceny,LARCENY ALL OTHERS,A1,98,,4/29/2018 8:10,2018,4,Sunday,8,Part One,WASHINGTON ST,42.35724324,-71.05849672,"(42.35724324, -71.05849672)"
I182032275,3201,Property Lost,PROPERTY - LOST,B2,329,,4/27/2018 13:00,2018,4,Friday,13,Part Three,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)"
I182032272,2629,Harassment,HARASSMENT,B3,444,,4/24/2018 2:00,2018,4,Tuesday,2,Part Two,BICKNELL ST,42.29746606,-71.0827431,"(42.29746606, -71.08274310)"
I182032271,423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,165,,4/30/2018 10:12,2018,4,Monday,10,Part One,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I182032270,3410,Towed,TOWED MOTOR VEHICLE,E5,560,,4/30/2018 10:27,2018,4,Monday,10,Part Three,POPLAR ST,42.28532711,-71.12881715,"(42.28532711, -71.12881715)"
I182032266,3201,Property Lost,PROPERTY - LOST,E18,535,,4/30/2018 8:00,2018,4,Monday,8,Part Three,VERNON ST,42.25066722,-71.1413769,"(42.25066722, -71.14137690)"
I182032263,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,281,,4/30/2018 9:56,2018,4,Monday,9,Part Three,WARREN ST,42.32734996,-71.0830985,"(42.32734996, -71.08309850)"
I182032261,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,484,,4/30/2018 9:07,2018,4,Monday,9,Other,BELNEL RD,42.26113882,-71.10178156,"(42.26113882, -71.10178156)"
I182032260,3410,Towed,TOWED MOTOR VEHICLE,D14,769,,4/30/2018 9:30,2018,4,Monday,9,Part Three,FANEUIL ST,42.35567614,-71.15434062,"(42.35567614, -71.15434062)"
I182032259,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,445,,4/30/2018 8:20,2018,4,Monday,8,Part Three,GREENWOOD ST,42.30007731,-71.07990164,"(42.30007731, -71.07990164)"
I182032258,3410,Towed,TOWED MOTOR VEHICLE,D4,168,,4/30/2018 7:39,2018,4,Monday,7,Part Three,E CONCORD ST,42.33753031,-71.07448985,"(42.33753031, -71.07448985)"
I182032257,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,364,,4/29/2018 13:30,2018,4,Sunday,13,Part One,CENTRE ST,42.29451627,-71.05875403,"(42.29451627, -71.05875403)"
I182032256,3410,Towed,TOWED MOTOR VEHICLE,C11,346,,4/30/2018 8:00,2018,4,Monday,8,Part Three,JULIETTE ST,42.30584423,-71.06261555,"(42.30584423, -71.06261555)"
I182032254,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,162,,4/30/2018 8:58,2018,4,Monday,8,Part Three,WASHINGTON ST,42.34617634,-71.06471061,"(42.34617634, -71.06471061)"
I182032253,3410,Towed,TOWED MOTOR VEHICLE,C6,206,,4/30/2018 7:40,2018,4,Monday,7,Part Three,BOSTON WHARF RD,42.35062356,-71.04637521,"(42.35062356, -71.04637521)"
I182032252,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,433,,4/30/2018 9:18,2018,4,Monday,9,Part Two,EVANS ST,42.28145538,-71.08351029,"(42.28145538, -71.08351029)"
I182032252,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,433,,4/30/2018 9:18,2018,4,Monday,9,Part Two,EVANS ST,42.28145538,-71.08351029,"(42.28145538, -71.08351029)"
I182032251,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,92,,4/30/2018 8:52,2018,4,Monday,8,Part Three,COURT ST,42.35892279,-71.05835354,"(42.35892279, -71.05835354)"
I182032250,2629,Harassment,HARASSMENT,C6,915,,4/30/2018 8:00,2018,4,Monday,8,Part Two,MERCER ST,42.33129727,-71.04924949,"(42.33129727, -71.04924949)"
I182032250,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,915,,4/30/2018 8:00,2018,4,Monday,8,Part Three,MERCER ST,42.33129727,-71.04924949,"(42.33129727, -71.04924949)"
I182032249,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,204,,4/30/2018 8:30,2018,4,Monday,8,Part Three,GILLETTE PARK,42.34412484,-71.05685339,"(42.34412484, -71.05685339)"
I182032248,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C11,339,,4/30/2018 8:19,2018,4,Monday,8,Part Three,PARISH ST,42.30799597,-71.06103882,"(42.30799597, -71.06103882)"
I182032247,613,Larceny,LARCENY SHOPLIFTING,C6,222,,4/30/2018 8:22,2018,4,Monday,8,Part One,E BROADWAY,42.33561661,-71.03641895,"(42.33561661, -71.03641895)"
I182032246,2647,Other,THREATS TO DO BODILY HARM,A7,8,,4/29/2018 13:00,2018,4,Sunday,13,Part Two,SEA VIEW AVE,42.3907297,-71.00498607,"(42.39072970, -71.00498607)"
I182032244,3201,Property Lost,PROPERTY - LOST,D4,624,,4/30/2018 2:00,2018,4,Monday,2,Part Three,IPSWICH ST,42.34750472,-71.0934647,"(42.34750472, -71.09346470)"
I182032243,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,175,,4/30/2018 6:47,2018,4,Monday,6,Part Two,SOUTHAMPTON ST,42.33168201,-71.06798742,"(42.33168201, -71.06798742)"
I182032243,1846,Drug Violation,DRUGS - POSS CLASS E,C6,175,,4/30/2018 6:47,2018,4,Monday,6,Part Two,SOUTHAMPTON ST,42.33168201,-71.06798742,"(42.33168201, -71.06798742)"
I182032242,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,175,,4/30/2018 7:13,2018,4,Monday,7,Part Two,SOUTHAMPTON ST,42.33168201,-71.06798742,"(42.33168201, -71.06798742)"
I182032242,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,175,,4/30/2018 7:13,2018,4,Monday,7,Part Two,SOUTHAMPTON ST,42.33168201,-71.06798742,"(42.33168201, -71.06798742)"
I182032241,613,Larceny,LARCENY SHOPLIFTING,D4,161,,4/30/2018 7:40,2018,4,Monday,7,Part One,TREMONT ST,42.34701666,-71.06886238,"(42.34701666, -71.06886238)"
I182032240,3115,Investigate Person,INVESTIGATE PERSON,C6,222,,4/30/2018 7:38,2018,4,Monday,7,Part Three,E THIRD ST,42.33646756,-71.03743989,"(42.33646756, -71.03743989)"
I182032239,1402,Vandalism,VANDALISM,D14,805,,4/29/2018 15:00,2018,4,Sunday,15,Part Two,LINCOLN ST,42.35844371,-71.1444958,"(42.35844371, -71.14449580)"
I182032238,3114,Investigate Property,INVESTIGATE PROPERTY,D4,270,,4/30/2018 8:10,2018,4,Monday,8,Part Three,HARRISON AVE,42.33444882,-71.0757421,"(42.33444882, -71.07574210)"
I182032237,617,Larceny,LARCENY THEFT FROM BUILDING,B2,262,,4/30/2018 8:07,2018,4,Monday,8,Part One,W COTTAGE ST,42.32052521,-71.07610051,"(42.32052521, -71.07610051)"
I182032237,2629,Harassment,HARASSMENT,B2,262,,4/30/2018 8:07,2018,4,Monday,8,Part Two,W COTTAGE ST,42.32052521,-71.07610051,"(42.32052521, -71.07610051)"
I182032235,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3,439,,4/30/2018 7:47,2018,4,Monday,7,Part Three,STRATTON ST,42.28928493,-71.08667781,"(42.28928493, -71.08667781)"
I182032234,3114,Investigate Property,INVESTIGATE PROPERTY,D4,133,,4/30/2018 7:55,2018,4,Monday,7,Part Three,ARLINGTON ST,42.35287295,-71.07118968,"(42.35287295, -71.07118968)"
I182032233,619,Larceny,LARCENY ALL OTHERS,C11,345,,4/29/2018 2:00,2018,4,Sunday,2,Part One,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I182032233,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C11,345,,4/29/2018 2:00,2018,4,Sunday,2,Part Two,LONGFELLOW ST,42.30269797,-71.0660148,"(42.30269797, -71.06601480)"
I182032232,423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,624,,4/30/2018 6:50,2018,4,Monday,6,Part One,BOYLSTON ST,42.34489594,-71.09659186,"(42.34489594, -71.09659186)"
I182032227,3410,Towed,TOWED MOTOR VEHICLE,E5,559,,4/30/2018 6:23,2018,4,Monday,6,Part Three,WASHINGTON ST,42.28471678,-71.12998991,"(42.28471678, -71.12998991)"
I182032226,3201,Property Lost,PROPERTY - LOST,A1,95,,4/29/2018 21:00,2018,4,Sunday,21,Part Three,STATE ST,42.35961316,-71.05195809,"(42.35961316, -71.05195809)"
I182032223,3114,Investigate Property,INVESTIGATE PROPERTY,C11,255,,4/30/2018 6:12,2018,4,Monday,6,Part Three,PLEASANT ST,42.31190475,-71.05910531,"(42.31190475, -71.05910531)"
I182032222,2401,Disorderly Conduct,AFFRAY,D4,165,,4/30/2018 5:10,2018,4,Monday,5,Part Two,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I182032221,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,468,,4/30/2018 3:52,2018,4,Monday,3,Part Three,ALMONT ST,42.28126947,-71.09794759,"(42.28126947, -71.09794759)"
I182032219,2632,Evading Fare,EVADING FARE,D4,132,,4/30/2018 2:45,2018,4,Monday,2,Part Two,ARLINGTON ST,42.35445714,-71.07196952,"(42.35445714, -71.07196952)"
I182032218,3301,Verbal Disputes,VERBAL DISPUTE,B3,437,,4/30/2018 3:45,2018,4,Monday,3,Part Three,TALBOT AVE,42.29041538,-71.07269542,"(42.29041538, -71.07269542)"
I182032216,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,322,,4/30/2018 2:29,2018,4,Monday,2,Part Three,WARREN ST,42.31503085,-71.08344018,"(42.31503085, -71.08344018)"
I182032214,3301,Verbal Disputes,VERBAL DISPUTE,B3,469,,4/30/2018 1:59,2018,4,Monday,1,Part Three,ALMONT ST,42.27666319,-71.09757173,"(42.27666319, -71.09757173)"
I182032212,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C6,185,,4/30/2018 1:16,2018,4,Monday,1,Part Three,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
I182032211,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,459,,4/30/2018 1:28,2018,4,Monday,1,Part Two,WASHINGTON ST,42.30511791,-71.08019088,"(42.30511791, -71.08019088)"
I182032211,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C11,459,,4/30/2018 1:28,2018,4,Monday,1,Part Two,WASHINGTON ST,42.30511791,-71.08019088,"(42.30511791, -71.08019088)"
I182032211,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,C11,459,,4/30/2018 1:28,2018,4,Monday,1,Part Two,WASHINGTON ST,42.30511791,-71.08019088,"(42.30511791, -71.08019088)"
I182032210,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,601,,4/30/2018 1:01,2018,4,Monday,1,Part Three,TREMONT ST,42.33183055,-71.09746037,"(42.33183055, -71.09746037)"
I182032209,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,444,,4/30/2018 1:03,2018,4,Monday,1,Part One,BLUE HILL AVE,42.29792661,-71.08689609,"(42.29792661, -71.08689609)"
I182032208,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,88,,4/29/2018 23:57,2018,4,Sunday,23,Part One,FLEET ST,42.36449558,-71.05268296,"(42.36449558, -71.05268296)"
I182032207,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B2,332,,4/29/2018 23:25,2018,4,Sunday,23,Part Three,COLUMBIA RD,42.31578,-71.066399,"(42.31578000, -71.06639900)"
I182032205,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,336,,4/29/2018 22:54,2018,4,Sunday,22,Part Three,HAMILTON ST,42.30876798,-71.0704672,"(42.30876798, -71.07046720)"
I182032204,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,29,,4/29/2018 23:05,2018,4,Sunday,23,Part One,SUMNER ST,42.36884343,-71.03967544,"(42.36884343, -71.03967544)"
I182032203,616,Larceny,LARCENY THEFT OF BICYCLE,A1,117,,4/29/2018 22:26,2018,4,Sunday,22,Part One,WASHINGTON ST,42.35174282,-71.0627594,"(42.35174282, -71.06275940)"
I182032202,3201,Property Lost,PROPERTY - LOST,B3,464,,4/28/2018 19:31,2018,4,Saturday,19,Part Three,GREENOCK ST,42.2904245,-71.09049092,"(42.29042450, -71.09049092)"
I182032201,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,C11,451,,4/29/2018 23:03,2018,4,Sunday,23,Part Three,PARK ST,42.29549707,-71.07211394,"(42.29549707, -71.07211394)"
I182032200,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,938,,4/29/2018 22:20,2018,4,Sunday,22,Part Three,FIDELIS WAY,42.34600287,-71.14387725,"(42.34600287, -71.14387725)"
I182032199,2647,Other,THREATS TO DO BODILY HARM,D14,797,,4/29/2018 20:25,2018,4,Sunday,20,Part Two,COMMONWEALTH AVE,42.35170571,-71.11989956,"(42.35170571, -71.11989956)"
I182032198,613,Larceny,LARCENY SHOPLIFTING,A1,84,,4/29/2018 0:00,2018,4,Sunday,24,Part One,HANOVER ST,42.36303798,-71.05524751,"(42.36303798, -71.05524751)"
I182032197,423,Aggravated Assault,ASSAULT - AGGRAVATED,, ,,4/29/2018 22:55,2018,4,Sunday,22,Part One,,42.26767901,-71.09387824,"(42.26767901, -71.09387824)"
I182032196,3115,Investigate Person,INVESTIGATE PERSON,B2,264,,4/29/2018 22:36,2018,4,Sunday,22,Part Three,JULIAN ST,42.31935939,-71.07634321,"(42.31935939, -71.07634321)"
I182032195,3301,Verbal Disputes,VERBAL DISPUTE,E13,582,,4/29/2018 17:00,2018,4,Sunday,17,Part Three,DAY ST,42.32242182,-71.10988918,"(42.32242182, -71.10988918)"
I182032194,3301,Verbal Disputes,VERBAL DISPUTE,C11,340,,4/29/2018 22:08,2018,4,Sunday,22,Part Three,DRAPER ST,42.30540715,-71.06547135,"(42.30540715, -71.06547135)"
I182032193,3115,Investigate Person,INVESTIGATE PERSON,C11,341,,4/29/2018 21:46,2018,4,Sunday,21,Part Three,BOWDOIN ST,42.30573977,-71.06762362,"(42.30573977, -71.06762362)"
I182032192,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,396,,4/29/2018 21:45,2018,4,Sunday,21,Part Three,DORCHESTER AVE,42.2908347,-71.06288798,"(42.29083470, -71.06288798)"
I182032191,3115,Investigate Person,INVESTIGATE PERSON,E5,697,,4/29/2018 20:00,2018,4,Sunday,20,Part Three,KENNETH ST,42.28523631,-71.14886058,"(42.28523631, -71.14886058)"
I182032189,3208,Property Lost,PROPERTY - MISSING,D4,152,,4/28/2018 10:00,2018,4,Saturday,10,Part Three,WARREN AVE,42.34453911,-71.0735877,"(42.34453911, -71.07358770)"
I182032188,3301,Verbal Disputes,VERBAL DISPUTE,C6,915,,4/29/2018 22:04,2018,4,Sunday,22,Part Three,E EIGHTH ST,42.33124115,-71.0478155,"(42.33124115, -71.04781550)"
I182032187,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,939,,4/29/2018 20:55,2018,4,Sunday,20,Part Three,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)"
I182032186,3115,Investigate Person,INVESTIGATE PERSON,C11,402,,4/29/2018 22:10,2018,4,Sunday,22,Part Three,DORCHESTER AVE,42.2840277,-71.06479191,"(42.28402770, -71.06479191)"
I182032185,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D14,796,,4/29/2018 21:38,2018,4,Sunday,21,Part Three,BRAINERD RD,42.34919979,-71.13002922,"(42.34919979, -71.13002922)"
I182032183,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,25,,4/29/2018 21:33,2018,4,Sunday,21,Part Two,W EAGLE ST,42.38135785,-71.03768163,"(42.38135785, -71.03768163)"
I182032182,3114,Investigate Property,INVESTIGATE PROPERTY,C11,245,,4/28/2018 9:42,2018,4,Saturday,9,Part Three,HARBOR VIEW ST,42.31724497,-71.0549702,"(42.31724497, -71.05497020)"
I182032181,2905,Violations,VAL - OPERATING WITHOUT LICENSE,, ,,4/29/2018 21:23,2018,4,Sunday,21,Part Two,,42.29491105,-71.08791979,"(42.29491105, -71.08791979)"
I182032178,3301,Verbal Disputes,VERBAL DISPUTE,E18,493,,4/29/2018 19:23,2018,4,Sunday,19,Part Three,FRAZER ST,42.26273505,-71.11078287,"(42.26273505, -71.11078287)"
