INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I152068707,3201,Property Lost,PROPERTY - LOST,D14,788,,7/12/2015 7:00,2015,7,Sunday,7,Part Three,STRATHMORE RD,42.3391855,-71.15122348,"(42.33918550, -71.15122348)"
I152068685,617,Larceny,LARCENY THEFT FROM BUILDING,D4,619,,7/8/2015 13:01,2015,7,Wednesday,13,Part One,WESTLAND AVE,42.34376458,-71.08866865,"(42.34376458, -71.08866865)"
I152068681,619,Larceny,LARCENY ALL OTHERS,A15,50,,7/27/2015 9:00,2015,7,Monday,9,Part One,ROLAND ST,42.3815959,-71.08014887,"(42.38159590, -71.08014887)"
I152068661,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D4,594,,7/1/2015 0:00,2015,7,Wednesday,0,Part Two,HUNTINGTON AVE,42.3420185,-71.08566213,"(42.34201850, -71.08566213)"
I152068658,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,C6,203,,7/17/2015 8:19,2015,7,Friday,8,Part Three,SUMMER ST,42.34747759,-71.04467675,"(42.34747759, -71.04467675)"
I152068623,619,Larceny,LARCENY ALL OTHERS,C11,248,,7/24/2015 8:00,2015,7,Friday,8,Part One,DORCHESTER AVE,42.31419023,-71.05693352,"(42.31419023, -71.05693352)"
I152068623,1001,Counterfeiting,FORGERY / COUNTERFEITING,C11,248,,7/24/2015 8:00,2015,7,Friday,8,Part Two,DORCHESTER AVE,42.31419023,-71.05693352,"(42.31419023, -71.05693352)"
I152068546,3201,Property Lost,PROPERTY - LOST,E13,574,,7/11/2015 7:30,2015,7,Saturday,7,Part Three,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I152068468,3201,Property Lost,PROPERTY - LOST,A1,65,,7/4/2015 13:00,2015,7,Saturday,13,Part Three,BLOSSOM ST,42.3616972,-71.06685878,"(42.36169720, -71.06685878)"
I152068391,3201,Property Lost,PROPERTY - LOST,D14,778,,7/28/2015 17:00,2015,7,Tuesday,17,Part Three,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600, -71.15049850)"
I152068137,3114,Investigate Property,INVESTIGATE PROPERTY,D14,791,,7/17/2015 17:00,2015,7,Friday,17,Part Three,MELVIN AVE,42.34446622,-71.14136327,"(42.34446622, -71.14136327)"
I152068002,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,822,,7/18/2015 20:00,2015,7,Saturday,20,Part One,WASHINGTON ST,42.26634159,-71.15147265,"(42.26634159, -71.15147265)"
I152067854,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E5,550,,7/16/2015 14:00,2015,7,Thursday,14,Part Two,BLUE LEDGE DR,42.27348212,-71.13779498,"(42.27348212, -71.13779498)"
I152067585,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,188,,7/29/2015 12:00,2015,7,Wednesday,12,Part One,MOUNT VERNON ST,42.32231617,-71.05873107,"(42.32231617, -71.05873107)"
I152067556,1109,Fraud,FRAUD - WIRE,C6,222,,7/22/2015 0:00,2015,7,Wednesday,0,Part Two,E SECOND ST,42.33727868,-71.03809649,"(42.33727868, -71.03809649)"
I152067519,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,463,,7/16/2015 0:00,2015,7,Thursday,0,Part Three,AMERICAN LEGION HWY,42.29520338,-71.0927164,"(42.29520338, -71.09271640)"
I152067497,619,Larceny,LARCENY ALL OTHERS,D14,796,,7/9/2015 10:00,2015,7,Thursday,10,Part One,BRIGHTON AVE,42.35222125,-71.12607167,"(42.35222125, -71.12607167)"
I152067402,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E13,642,,7/28/2015 0:00,2015,7,Tuesday,0,Part Two,CENTRE ST,42.31193403,-71.1142909,"(42.31193403, -71.11429090)"
I152067397,617,Larceny,LARCENY THEFT FROM BUILDING,D4,626,,7/1/2015 0:00,2015,7,Wednesday,0,Part One,PETERBOROUGH ST,42.34339388,-71.09849282,"(42.34339388, -71.09849282)"
I152067339,3115,Investigate Person,INVESTIGATE PERSON,E5,691,,7/6/2015 9:00,2015,7,Monday,9,Part Three,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I152067282,2629,Harassment,HARASSMENT,C6,914,,7/1/2015 0:00,2015,7,Wednesday,0,Part Two,GENERAL LAWRENCE J LOGAN ,42.32828842,-71.05529696,"(42.32828842, -71.05529696)"
I152067268,619,Larceny,LARCENY ALL OTHERS,B2,320,,7/15/2015 15:00,2015,7,Wednesday,15,Part One,CHENEY ST,42.30919422,-71.08488946,"(42.30919422, -71.08488946)"
I152067204,3115,Investigate Person,INVESTIGATE PERSON,B2,315,,7/18/2015 11:52,2015,7,Saturday,11,Part Three,WAUMBECK ST,42.3140129,-71.08635277,"(42.31401290, -71.08635277)"
I152067181,619,Larceny,LARCENY ALL OTHERS,B2,288,,7/31/2015 10:36,2015,7,Friday,10,Part One,MALCOLM X BLVD,42.32995896,-71.08694241,"(42.32995896, -71.08694241)"
I152067181,1109,Fraud,FRAUD - WIRE,B2,288,,7/31/2015 10:36,2015,7,Friday,10,Part Two,MALCOLM X BLVD,42.32995896,-71.08694241,"(42.32995896, -71.08694241)"
I152067169,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,680,,7/31/2015 17:45,2015,7,Friday,17,Part Three,BIRCH ST,42.28681029,-71.13009609,"(42.28681029, -71.13009609)"
I152067000,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,222,,7/24/2015 0:00,2015,7,Friday,0,Part Two,L ST,42.33606673,-71.03543794,"(42.33606673, -71.03543794)"
I152066984,1402,Vandalism,VANDALISM,E13,609,,7/30/2015 11:30,2015,7,Thursday,11,Part Two,S HUNTINGTON AVE,42.32235287,-71.11218992,"(42.32235287, -71.11218992)"
I152066975,724,Auto Theft,AUTO THEFT,D4,130,,7/16/2015 10:30,2015,7,Thursday,10,Part One,CLARENDON ST,42.34771287,-71.07374933,"(42.34771287, -71.07374933)"
I152066970,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,D4,167,,7/31/2015 9:00,2015,7,Friday,9,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
I152066954,3201,Property Lost,PROPERTY - LOST,D14,789,,7/18/2015 17:00,2015,7,Saturday,17,Part Three,BEACON ST,42.3360657,-71.1506272,"(42.33606570, -71.15062720)"
I152066951,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,328,,7/29/2015 12:00,2015,7,Wednesday,12,Part One,LAWRENCE AVE,42.31204931,-71.07700088,"(42.31204931, -71.07700088)"
I152066925,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,270,,7/7/2015 0:00,2015,7,Tuesday,0,Part Two,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.33395125, -71.07538939)"
I152066749,3201,Property Lost,PROPERTY - LOST,C6,206,,7/29/2015 21:00,2015,7,Wednesday,21,Part Three,CONGRESS ST,42.35141751,-71.05010479,"(42.35141751, -71.05010479)"
I152066707,3115,Investigate Person,INVESTIGATE PERSON,B2,276,,7/22/2015 15:26,2015,7,Wednesday,15,Part Three,SHAWMUT AVE,42.33248759,-71.08365801,"(42.33248759, -71.08365801)"
I152066696,3114,Investigate Property,INVESTIGATE PROPERTY,A1,97,,7/29/2015 7:30,2015,7,Wednesday,7,Part Three,BOSTON PL,42.35883413,-71.05807509,"(42.35883413, -71.05807509)"
I152066682,3125,Warrant Arrests,WARRANT ARREST,B2,317,,7/15/2015 12:00,2015,7,Wednesday,12,Part Three,HUMBOLDT AVE,42.31283412,-71.08974712,"(42.31283412, -71.08974712)"
I152066604,619,Larceny,LARCENY ALL OTHERS,D4,147,,7/28/2015 8:00,2015,7,Tuesday,8,Part One,CLAREMONT PARK,42.34210486,-71.08118057,"(42.34210486, -71.08118057)"
I152066598,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,A7,4,,7/28/2015 13:00,2015,7,Tuesday,13,Part One,LILLIAN ST,42.38335563,-71.00061876,"(42.38335563, -71.00061876)"
I152066435,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A15,53,,7/27/2015 8:54,2015,7,Monday,8,Part Two,OAK ST,42.38034241,-71.06901686,"(42.38034241, -71.06901686)"
I152066428,301,Robbery,ROBBERY - STREET,C6,186,,7/31/2015 12:00,2015,7,Friday,12,Part One,,,,"(0.00000000, 0.00000000)"
I152066403,801,Simple Assault,ASSAULT - SIMPLE,C11,450,,7/21/2015 20:45,2015,7,Tuesday,20,Part Two,WASHINGTON ST,42.29360585,-71.0718865,"(42.29360585, -71.07188650)"
I152066359,1402,Vandalism,VANDALISM,C6,203,,7/27/2015 9:00,2015,7,Monday,9,Part Two,SUMMER ST,42.34747759,-71.04467675,"(42.34747759, -71.04467675)"
I152066354,3201,Property Lost,PROPERTY - LOST,E5,910,,7/29/2015 10:00,2015,7,Wednesday,10,Part Three,JUNE ST,42.2762707,-71.13524551,"(42.27627070, -71.13524551)"
I152066319,616,Larceny,LARCENY THEFT OF BICYCLE,D4,130,,7/30/2015 20:00,2015,7,Thursday,20,Part One,HUNTINGTON AVE,42.34852918,-71.07805107,"(42.34852918, -71.07805107)"
I152066250,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,816,,7/15/2015 0:00,2015,7,Wednesday,0,Part Two,CAMBRIDGE ST,42.35766829,-71.12729676,"(42.35766829, -71.12729676)"
I152066186,1402,Vandalism,VANDALISM,E18,485,,7/30/2015 12:00,2015,7,Thursday,12,Part Two,ALPINE ST,42.26461393,-71.10173362,"(42.26461393, -71.10173362)"
I152066147,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,330,,7/11/2015 16:13,2015,7,Saturday,16,Part Two,CASTLEGATE RD,42.30700371,-71.08313157,"(42.30700371, -71.08313157)"
I152066147,2647,Other,THREATS TO DO BODILY HARM,B2,330,,7/11/2015 16:13,2015,7,Saturday,16,Part Two,CASTLEGATE RD,42.30700371,-71.08313157,"(42.30700371, -71.08313157)"
I152066126,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,192,,7/27/2015 0:00,2015,7,Monday,0,Part Two,CARPENTER ST,42.32898932,-71.05630174,"(42.32898932, -71.05630174)"
I152066096,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,913,,7/10/2015 0:00,2015,7,Friday,0,Part Two,OCEAN VIEW DR,42.31957856,-71.04032766,"(42.31957856, -71.04032766)"
I152065835,617,Larceny,LARCENY THEFT FROM BUILDING,A1,62,,7/27/2015 0:00,2015,7,Monday,0,Part One,BLOSSOM ST,42.36424428,-71.06916175,"(42.36424428, -71.06916175)"
I152065833,617,Larceny,LARCENY THEFT FROM BUILDING,C11,388,,7/29/2015 21:00,2015,7,Wednesday,21,Part One,HILLSDALE ST,42.2793108,-71.06080159,"(42.27931080, -71.06080159)"
I152065618,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,425,,7/18/2015 0:00,2015,7,Saturday,0,Part Three,BLUE HILL AVE,42.27219089,-71.09351043,"(42.27219089, -71.09351043)"
I152065604,619,Larceny,LARCENY ALL OTHERS,B3,456,,7/31/2015 15:00,2015,7,Friday,15,Part One,HARLEM ST,42.30021684,-71.0809794,"(42.30021684, -71.08097940)"
I152065355,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E5,685,,7/31/2015 12:00,2015,7,Friday,12,Part Two,WASHINGTON ST,42.27800645,-71.13733723,"(42.27800645, -71.13733723)"
I152065330,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,773,,7/27/2015 2:00,2015,7,Monday,2,Part Three,PORTINA RD,42.34368592,-71.15573199,"(42.34368592, -71.15573199)"
I152065325,617,Larceny,LARCENY THEFT FROM BUILDING,E13,655,,7/30/2015 12:00,2015,7,Thursday,12,Part One,MOSS HILL RD,42.308157,-71.12462631,"(42.30815700, -71.12462631)"
I152065320,2407,Disorderly Conduct,ANNOYING AND ACCOSTING,A1,75,,7/13/2015 0:00,2015,7,Monday,0,Part Two,PORTLAND ST,42.3642384,-71.06165515,"(42.36423840, -71.06165515)"
I152065302,3201,Property Lost,PROPERTY - LOST,D14,796,,7/16/2015 0:00,2015,7,Thursday,0,Part Three,COMMONWEALTH AVE,42.35066171,-71.12850882,"(42.35066171, -71.12850882)"
I152065226,2629,Harassment,HARASSMENT,A1,114,,7/7/2015 0:00,2015,7,Tuesday,0,Part Two,ATLANTIC AVE,42.35438252,-71.05213281,"(42.35438252, -71.05213281)"
I152065211,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A15,56,,7/27/2015 6:30,2015,7,Monday,6,Part One,CORDIS ST,42.37595076,-71.06254742,"(42.37595076, -71.06254742)"
I152065202,619,Larceny,LARCENY ALL OTHERS,B2,329,,7/7/2015 0:00,2015,7,Tuesday,0,Part One,BLUE HILL AVE,42.30896999,-71.08284839,"(42.30896999, -71.08284839)"
I152065125,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,779,,7/29/2015 18:00,2015,7,Wednesday,18,Part Three,CAMBRIDGE ST,42.35061399,-71.14601036,"(42.35061399, -71.14601036)"
I152065089,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,145,,7/15/2015 21:00,2015,7,Wednesday,21,Part One,SAINT BOTOLPH ST,42.34401294,-71.08186196,"(42.34401294, -71.08186196)"
I152065054,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,402,,7/5/2015 21:00,2015,7,Sunday,21,Part Three,ASHMONT ST,42.28571034,-71.06432169,"(42.28571034, -71.06432169)"
I152065034,1001,Counterfeiting,FORGERY / COUNTERFEITING,A7,30,,7/27/2015 17:01,2015,7,Monday,17,Part Two,LUBEC ST,42.37051363,-71.03336022,"(42.37051363, -71.03336022)"
I152065026,617,Larceny,LARCENY THEFT FROM BUILDING,D14,796,,7/31/2015 0:00,2015,7,Friday,0,Part One,COMMONWEALTH AVE,42.35043273,-71.1271048,"(42.35043273, -71.12710480)"
I152064986,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E18,540,,7/7/2015 14:00,2015,7,Tuesday,14,Part Two,SUNNYSIDE ST,42.25060178,-71.13375937,"(42.25060178, -71.13375937)"
I152064977,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,314,,7/20/2015 7:45,2015,7,Monday,7,Part Three,CRAWFORD ST,42.31359796,-71.09039946,"(42.31359796, -71.09039946)"
I152064956,617,Larceny,LARCENY THEFT FROM BUILDING,B2,265,,7/24/2015 11:45,2015,7,Friday,11,Part One,ALASKA ST,42.3210436,-71.07865897,"(42.32104360, -71.07865897)"
I152064953,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C11,361,,7/30/2015 12:56,2015,7,Thursday,12,Part Two,CENTRE ST,42.29339151,-71.062944,"(42.29339151, -71.06294400)"
I152064931,617,Larceny,LARCENY THEFT FROM BUILDING,C11,402,,7/21/2015 11:00,2015,7,Tuesday,11,Part One,WASHINGTON ST,42.28492596,-71.07135254,"(42.28492596, -71.07135254)"
I152064929,724,Auto Theft,AUTO THEFT,E5,723,,7/10/2015 8:00,2015,7,Friday,8,Part One,VFW PKWY,42.26656335,-71.16881883,"(42.26656335, -71.16881883)"
I152064903,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,501,,7/15/2015 23:00,2015,7,Wednesday,23,Part Three,CANTERBURY ST,42.278647,-71.119231,"(42.27864700, -71.11923100)"
I152064902,619,Larceny,LARCENY ALL OTHERS,C6,186,,7/28/2015 15:00,2015,7,Tuesday,15,Part One,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553801, -71.06579592)"
I152064900,617,Larceny,LARCENY THEFT FROM BUILDING,B2,263,,7/27/2015 9:07,2015,7,Monday,9,Part One,MILLER PARK,42.32323874,-71.07380008,"(42.32323874, -71.07380008)"
I152064898,3201,Property Lost,PROPERTY - LOST,A15,42,,7/16/2015 15:30,2015,7,Thursday,15,Part Three,OLD LANDING WAY,42.37982191,-71.0554713,"(42.37982191, -71.05547130)"
I152064832,619,Larceny,LARCENY ALL OTHERS,C11,342,,7/17/2015 14:00,2015,7,Friday,14,Part One,TOPLIFF ST,42.30443502,-71.06862907,"(42.30443502, -71.06862907)"
I152064803,1001,Counterfeiting,FORGERY / COUNTERFEITING,A1,115,,7/21/2015 9:00,2015,7,Tuesday,9,Part Two,LINCOLN ST,42.35131763,-71.05838367,"(42.35131763, -71.05838367)"
I152064748,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,626,,7/31/2015 11:00,2015,7,Friday,11,Part Two,KILMARNOCK ST,42.34158037,-71.09884555,"(42.34158037, -71.09884555)"
I152064729,3201,Property Lost,PROPERTY - LOST,D4,962,,7/29/2015 10:11,2015,7,Wednesday,10,Part Three,W DEDHAM ST,42.34186765,-71.07272215,"(42.34186765, -71.07272215)"
I152064724,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,111,,7/31/2015 0:00,2015,7,Friday,0,Part Two,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)"
I152064714,619,Larceny,LARCENY ALL OTHERS,B3,419,,7/31/2015 12:00,2015,7,Friday,12,Part One,FAIRMOUNT ST,42.27997886,-71.07684218,"(42.27997886, -71.07684218)"
I152064706,301,Robbery,ROBBERY - STREET,A7,28,,7/19/2015 2:30,2015,7,Sunday,2,Part One,LONDON ST,42.37332105,-71.0390455,"(42.37332105, -71.03904550)"
I152064700,1001,Counterfeiting,FORGERY / COUNTERFEITING,B2,612,,7/16/2015 11:00,2015,7,Thursday,11,Part Two,HUNTINGTON AVE,42.33507724,-71.10262612,"(42.33507724, -71.10262612)"
I152064698,2647,Other,THREATS TO DO BODILY HARM,B2,280,,7/18/2015 13:40,2015,7,Saturday,13,Part Two,DUDLEY ST,42.32883627,-71.08459849,"(42.32883627, -71.08459849)"
I152064693,2647,Other,THREATS TO DO BODILY HARM,E13,582,,7/28/2015 14:30,2015,7,Tuesday,14,Part Two,CREIGHTON ST,42.32348445,-71.10813006,"(42.32348445, -71.10813006)"
I152064679,1402,Vandalism,VANDALISM,E18,495,,7/22/2015 21:00,2015,7,Wednesday,21,Part Two,ARLINGTON ST,42.2620357,-71.11934704,"(42.26203570, -71.11934704)"
I152064658,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,D14,778,,7/6/2015 0:00,2015,7,Monday,0,Part Two,HENSHAW ST,42.349568,-71.15002045,"(42.34956800, -71.15002045)"
I152064651,562,Other Burglary,BURGLARY - OTHER - NO FORCE,A7,19,,7/27/2015 12:00,2015,7,Monday,12,Part One,PRINCETON ST,42.37846079,-71.03345662,"(42.37846079, -71.03345662)"
I152064632,1402,Vandalism,VANDALISM,E13,303,,7/25/2015 18:00,2015,7,Saturday,18,Part Two,COLUMBUS AVE,42.3189886,-71.0983998,"(42.31898860, -71.09839980)"
I152064629,3201,Property Lost,PROPERTY - LOST,D14,795,,7/21/2015 18:00,2015,7,Tuesday,18,Part Three,ALLSTON ST,42.34984183,-71.13678902,"(42.34984183, -71.13678902)"
I152064622,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A15,900,,7/30/2015 10:00,2015,7,Thursday,10,Part One,O'REILLY WAY,42.37761517,-71.05746278,"(42.37761517, -71.05746278)"
I152064618,619,Larceny,LARCENY ALL OTHERS,D4,138,,7/31/2015 10:34,2015,7,Friday,10,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I152064618,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D4,138,,7/31/2015 10:34,2015,7,Friday,10,Part Two,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I152064610,1402,Vandalism,VANDALISM,E5,709,,7/25/2015 0:00,2015,7,Saturday,0,Part Two,SAINT THERESA AVE,42.27708201,-71.15682009,"(42.27708201, -71.15682009)"
I152064595,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,453,,7/28/2015 13:00,2015,7,Tuesday,13,Part Three,HARVARD ST,42.29923318,-71.07414711,"(42.29923318, -71.07414711)"
I152064509,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,146,,7/26/2015 6:40,2015,7,Sunday,6,Part Three,HUNTINGTON AVE,42.34585625,-71.08099529,"(42.34585625, -71.08099529)"
I152064477,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A1,61,,7/26/2015 3:30,2015,7,Sunday,3,Part One,BEVERLY ST,42.36658726,-71.06019881,"(42.36658726, -71.06019881)"
I152064469,3115,Investigate Person,INVESTIGATE PERSON,E13,651,,7/31/2015 23:00,2015,7,Friday,23,Part Three,SAINT MARK ST,42.30230816,-71.11407088,"(42.30230816, -71.11407088)"
I152064434,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,785,,7/30/2015 13:00,2015,7,Thursday,13,Part One,COMMONWEALTH AVE,42.34241352,-71.14460462,"(42.34241352, -71.14460462)"
I152064423,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,781,,7/17/2015 18:00,2015,7,Friday,18,Part Two,DUSTIN ST,42.35461588,-71.14434075,"(42.35461588, -71.14434075)"
I152064400,619,Larceny,LARCENY ALL OTHERS,D4,150,,7/31/2015 19:00,2015,7,Friday,19,Part One,COLUMBUS AVE,42.34557422,-71.0755061,"(42.34557422, -71.07550610)"
I152064353,1001,Counterfeiting,FORGERY / COUNTERFEITING,D4,273,,7/21/2015 12:00,2015,7,Tuesday,12,Part Two,MASSACHUSETTS AVE,42.3368915,-71.077551,"(42.33689150, -71.07755100)"
I152064341,617,Larceny,LARCENY THEFT FROM BUILDING,C6,226,,7/20/2015 10:00,2015,7,Monday,10,Part One,EMERSON ST,42.33451939,-71.03433127,"(42.33451939, -71.03433127)"
I152064332,617,Larceny,LARCENY THEFT FROM BUILDING,B3,470,,7/31/2015 18:00,2015,7,Friday,18,Part One,ORLANDO ST,42.27425136,-71.09938919,"(42.27425136, -71.09938919)"
I152064325,3001,Medical Assistance,DEATH INVESTIGATION,A15,50,,7/29/2015 15:00,2015,7,Wednesday,15,Part Three,CALDWELL ST,42.38487285,-71.07801045,"(42.38487285, -71.07801045)"
I152064316,1402,Vandalism,VANDALISM,B3,452,,7/30/2015 9:45,2015,7,Thursday,9,Part Two,THANE ST,42.29557336,-71.07584328,"(42.29557336, -71.07584328)"
I152064287,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,E13,508,,7/27/2015 22:30,2015,7,Monday,22,Part Two,HYDE PARK AVE,42.29182835,-71.11780085,"(42.29182835, -71.11780085)"
I152064285,1402,Vandalism,VANDALISM,B2,289,,7/31/2015 14:17,2015,7,Friday,14,Part Two,MALCOLM X BLVD,42.33087008,-71.08909494,"(42.33087008, -71.08909494)"
I152064285,560,Other Burglary,BURGLARY - OTHER - FORCE,B2,289,,7/31/2015 14:17,2015,7,Friday,14,Part One,MALCOLM X BLVD,42.33087008,-71.08909494,"(42.33087008, -71.08909494)"
I152064184,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C11,253,,7/8/2015 14:00,2015,7,Wednesday,14,Part Two,PARK ST,42.30050125,-71.05511587,"(42.30050125, -71.05511587)"
I152064151,617,Larceny,LARCENY THEFT FROM BUILDING,D4,137,,7/23/2015 12:00,2015,7,Thursday,12,Part One,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.08103440)"
I152064139,617,Larceny,LARCENY THEFT FROM BUILDING,E13,575,,7/7/2015 15:00,2015,7,Tuesday,15,Part One,WASHINGTON ST,42.31330008,-71.10075998,"(42.31330008, -71.10075998)"
I152064137,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,436,,7/19/2015 12:00,2015,7,Sunday,12,Part Three,TORREY ST,42.28734264,-71.07293395,"(42.28734264, -71.07293395)"
I152064137,3203,Firearm Discovery,FIREARM/WEAPON - LOST,B3,436,,7/19/2015 12:00,2015,7,Sunday,12,Part Three,TORREY ST,42.28734264,-71.07293395,"(42.28734264, -71.07293395)"
I152064128,3201,Property Lost,PROPERTY - LOST,A1,92,,7/31/2015 21:00,2015,7,Friday,21,Part Three,CITY HALL PLZ,42.35972137,-71.0585236,"(42.35972137, -71.05852360)"
I152064091,1402,Vandalism,VANDALISM,C6,914,,7/22/2015 19:00,2015,7,Wednesday,19,Part Two,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398, -71.05248130)"
I152064060,617,Larceny,LARCENY THEFT FROM BUILDING,D14,796,,7/30/2015 12:58,2015,7,Thursday,12,Part One,COMMONWEALTH AVE,42.35034226,-71.12942937,"(42.35034226, -71.12942937)"
I152064050,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E5,563,,7/28/2015 17:00,2015,7,Tuesday,17,Part Two,FAWNDALE RD,42.29011783,-71.12187904,"(42.29011783, -71.12187904)"
I152064046,1402,Vandalism,VANDALISM,D4,150,,7/27/2015 22:35,2015,7,Monday,22,Part Two,CHANDLER ST,42.34615178,-71.07404347,"(42.34615178, -71.07404347)"
I152064034,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,256,,7/30/2015 20:40,2015,7,Thursday,20,Part One,WILLIAM T MORRISSEY BLVD,42.31682137,-71.04842736,"(42.31682137, -71.04842736)"
I152064033,3115,Investigate Person,INVESTIGATE PERSON,C6,256,,7/23/2015 20:23,2015,7,Thursday,20,Part Three,WILLIAM T MORRISSEY BLVD,42.31682137,-71.04842736,"(42.31682137, -71.04842736)"
I152064032,301,Robbery,ROBBERY - STREET,E13,634,,7/31/2015 16:45,2015,7,Friday,16,Part One,CENTRE ST,42.32053872,-71.11086853,"(42.32053872, -71.11086853)"
I152064027,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,186,,7/27/2015 12:14,2015,7,Monday,12,Part Two,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)"
I152064016,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,236,,7/30/2015 19:00,2015,7,Thursday,19,Part Three,COLUMBIA RD,42.32030801,-71.05765038,"(42.32030801, -71.05765038)"
I152064012,1201,Embezzlement,EMBEZZLEMENT,D4,167,,7/28/2015 19:52,2015,7,Tuesday,19,Part Two,MALDEN ST,42.33965959,-71.06700618,"(42.33965959, -71.06700618)"
I152064005,1402,Vandalism,VANDALISM,C11,249,,7/31/2015 17:00,2015,7,Friday,17,Part Two,SYDNEY ST,42.31327922,-71.05292093,"(42.31327922, -71.05292093)"
I152063994,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C11,249,,7/31/2015 19:30,2015,7,Friday,19,Part Two,BELFORT ST,42.31509363,-71.05494154,"(42.31509363, -71.05494154)"
I152063991,3201,Property Lost,PROPERTY - LOST,C6,209,,7/21/2015 21:00,2015,7,Tuesday,21,Part Three,SUMMER ST,42.34481035,-71.04000836,"(42.34481035, -71.04000836)"
